customer_id,email,first_name,acquisition_channel,acquisition_date,country,customer_type,email_subscribed
CUST02170,isla.cust02170@example.com,Isla,referral,2024-06-07,GB,subscription,True
CUST02171,sam.cust02171@example.com,Sam,referral,2024-06-10,US,subscription,False
CUST02172,ava.cust02172@example.com,Ava,referral,2024-06-05,GB,one_time,True
CUST02173,ava.cust02173@example.com,Ava,referral,2024-06-09,US,subscription,False
CUST02174,grace.cust02174@example.com,Grace,referral,2024-06-19,US,one_time,True
CUST02175,henry.cust02175@example.com,Henry,referral,2024-06-22,GB,subscription,True
CUST02176,chloe.cust02176@example.com,Chloe,referral,2024-06-08,NL,one_time,True
CUST02177,james.cust02177@example.com,James,meta,2024-07-17,US,one_time,True
CUST02178,chloe.cust02178@example.com,Chloe,meta,2024-07-30,GB,one_time,True
CUST02179,henry.cust02179@example.com,Henry,meta,2024-07-04,DE,one_time,True
CUST02180,sophie.cust02180@example.com,Sophie,meta,2024-07-06,NL,one_time,True
CUST02181,isla.cust02181@example.com,Isla,meta,2024-07-16,US,one_time,True
CUST02182,zoe.cust02182@example.com,Zoe,meta,2024-07-16,NL,subscription,True
CUST02183,henry.cust02183@example.com,Henry,meta,2024-07-04,US,one_time,True
CUST02184,olivia.cust02184@example.com,Olivia,meta,2024-07-18,US,one_time,False
CUST02185,henry.cust02185@example.com,Henry,meta,2024-07-03,DE,one_time,False
CUST02186,amelia.cust02186@example.com,Amelia,meta,2024-07-12,GB,one_time,True
CUST02187,ethan.cust02187@example.com,Ethan,meta,2024-07-25,GB,subscription,True
CUST02188,grace.cust02188@example.com,Grace,meta,2024-07-02,US,one_time,True
CUST02189,olivia.cust02189@example.com,Olivia,meta,2024-07-22,US,one_time,True
CUST02190,lucy.cust02190@example.com,Lucy,meta,2024-07-23,GB,one_time,True
CUST02191,lily.cust02191@example.com,Lily,meta,2024-07-20,US,one_time,False
CUST02192,liam.cust02192@example.com,Liam,meta,2024-07-04,AU,one_time,True
CUST02193,harry.cust02193@example.com,Harry,meta,2024-07-28,US,one_time,True
CUST02194,lucy.cust02194@example.com,Lucy,meta,2024-07-30,GB,subscription,True
CUST02195,olivia.cust02195@example.com,Olivia,meta,2024-07-07,GB,subscription,True
CUST02196,george.cust02196@example.com,George,meta,2024-07-05,US,subscription,True
CUST02197,charlotte.cust02197@example.com,Charlotte,meta,2024-07-27,GB,one_time,True
CUST02198,ava.cust02198@example.com,Ava,meta,2024-07-06,US,subscription,True
CUST02199,mia.cust02199@example.com,Mia,meta,2024-07-13,GB,subscription,True
CUST02200,henry.cust02200@example.com,Henry,meta,2024-07-23,GB,one_time,True
CUST02201,liam.cust02201@example.com,Liam,meta,2024-07-15,US,one_time,False
CUST02202,charlotte.cust02202@example.com,Charlotte,meta,2024-07-16,GB,subscription,True
CUST02203,william.cust02203@example.com,William,meta,2024-07-23,GB,subscription,True
CUST02204,ava.cust02204@example.com,Ava,meta,2024-07-11,NL,one_time,True
CUST02205,alex.cust02205@example.com,Alex,meta,2024-07-20,GB,one_time,True
CUST02206,sophie.cust02206@example.com,Sophie,meta,2024-07-15,GB,one_time,True
CUST02207,chloe.cust02207@example.com,Chloe,meta,2024-07-02,US,one_time,True
CUST02208,lily.cust02208@example.com,Lily,meta,2024-07-11,GB,one_time,True
CUST02209,mason.cust02209@example.com,Mason,meta,2024-07-30,DE,subscription,False
CUST02210,william.cust02210@example.com,William,meta,2024-07-13,NL,one_time,True
CUST02211,jack.cust02211@example.com,Jack,meta,2024-07-17,US,one_time,True
CUST02212,sophie.cust02212@example.com,Sophie,meta,2024-07-18,GB,one_time,True
CUST02213,hannah.cust02213@example.com,Hannah,meta,2024-07-17,DE,one_time,False
CUST02214,emma.cust02214@example.com,Emma,meta,2024-07-30,US,subscription,True
CUST02215,sophie.cust02215@example.com,Sophie,meta,2024-07-08,DE,one_time,True
CUST02216,noah.cust02216@example.com,Noah,meta,2024-07-23,GB,one_time,True
CUST02217,harry.cust02217@example.com,Harry,meta,2024-07-12,GB,one_time,True
CUST02218,alex.cust02218@example.com,Alex,meta,2024-07-01,GB,one_time,False
CUST02219,mason.cust02219@example.com,Mason,meta,2024-07-26,GB,one_time,True
CUST02220,lily.cust02220@example.com,Lily,meta,2024-07-08,DE,subscription,True
CUST02221,william.cust02221@example.com,William,meta,2024-07-26,GB,subscription,True
CUST02222,ethan.cust02222@example.com,Ethan,meta,2024-07-18,NL,one_time,False
CUST02223,james.cust02223@example.com,James,meta,2024-07-13,GB,subscription,True
CUST02224,lucas.cust02224@example.com,Lucas,meta,2024-07-17,GB,subscription,False
CUST02225,charlotte.cust02225@example.com,Charlotte,meta,2024-07-29,US,one_time,True
CUST02226,amelia.cust02226@example.com,Amelia,meta,2024-07-29,GB,one_time,False
CUST02227,grace.cust02227@example.com,Grace,meta,2024-07-14,GB,subscription,True
CUST02228,charlotte.cust02228@example.com,Charlotte,meta,2024-07-19,GB,one_time,False
CUST02229,mason.cust02229@example.com,Mason,meta,2024-07-22,GB,one_time,True
CUST02230,lucy.cust02230@example.com,Lucy,meta,2024-07-22,GB,one_time,False
CUST02231,isla.cust02231@example.com,Isla,meta,2024-07-24,FR,one_time,True
CUST02232,sam.cust02232@example.com,Sam,meta,2024-07-21,US,one_time,False
CUST02233,william.cust02233@example.com,William,meta,2024-07-08,GB,one_time,True
CUST02234,chloe.cust02234@example.com,Chloe,meta,2024-07-04,NL,one_time,True
CUST02235,ava.cust02235@example.com,Ava,meta,2024-07-24,GB,one_time,True
CUST02236,henry.cust02236@example.com,Henry,meta,2024-07-19,GB,one_time,False
CUST02237,sophie.cust02237@example.com,Sophie,meta,2024-07-09,AU,one_time,True
CUST02238,sophie.cust02238@example.com,Sophie,meta,2024-07-07,AU,one_time,False
CUST02239,amelia.cust02239@example.com,Amelia,meta,2024-07-18,FR,one_time,True
CUST02240,noah.cust02240@example.com,Noah,meta,2024-07-28,GB,one_time,True
CUST02241,logan.cust02241@example.com,Logan,meta,2024-07-29,GB,one_time,False
CUST02242,lucas.cust02242@example.com,Lucas,meta,2024-07-03,US,one_time,True
CUST02243,harry.cust02243@example.com,Harry,meta,2024-07-04,GB,one_time,True
CUST02244,alex.cust02244@example.com,Alex,meta,2024-07-16,US,one_time,True
CUST02245,liam.cust02245@example.com,Liam,meta,2024-07-07,DE,one_time,True
CUST02246,oliver.cust02246@example.com,Oliver,meta,2024-07-22,US,one_time,True
CUST02247,oliver.cust02247@example.com,Oliver,meta,2024-07-25,US,one_time,True
CUST02248,sophie.cust02248@example.com,Sophie,meta,2024-07-08,GB,one_time,False
CUST02249,emma.cust02249@example.com,Emma,meta,2024-07-15,DE,subscription,False
CUST02250,ethan.cust02250@example.com,Ethan,meta,2024-07-24,NL,subscription,False
CUST02251,lucy.cust02251@example.com,Lucy,meta,2024-07-03,US,one_time,True
CUST02252,lucy.cust02252@example.com,Lucy,meta,2024-07-18,GB,one_time,True
CUST02253,charlotte.cust02253@example.com,Charlotte,meta,2024-07-07,GB,one_time,False
CUST02254,olivia.cust02254@example.com,Olivia,meta,2024-07-24,DE,one_time,True
CUST02255,sam.cust02255@example.com,Sam,meta,2024-07-22,US,subscription,False
CUST02256,william.cust02256@example.com,William,meta,2024-07-14,GB,one_time,True
CUST02257,charlotte.cust02257@example.com,Charlotte,meta,2024-07-25,US,one_time,True
CUST02258,olivia.cust02258@example.com,Olivia,meta,2024-07-28,US,one_time,True
CUST02259,lily.cust02259@example.com,Lily,meta,2024-07-09,FR,subscription,True
CUST02260,ella.cust02260@example.com,Ella,meta,2024-07-20,CA,one_time,True
CUST02261,alex.cust02261@example.com,Alex,meta,2024-07-14,US,one_time,True
CUST02262,sam.cust02262@example.com,Sam,meta,2024-07-06,AU,one_time,False
CUST02263,henry.cust02263@example.com,Henry,meta,2024-07-22,GB,one_time,False
CUST02264,alex.cust02264@example.com,Alex,meta,2024-07-11,GB,one_time,True
CUST02265,emma.cust02265@example.com,Emma,meta,2024-07-20,DE,one_time,False
CUST02266,noah.cust02266@example.com,Noah,meta,2024-07-09,GB,one_time,True
CUST02267,lily.cust02267@example.com,Lily,meta,2024-07-28,GB,subscription,True
CUST02268,grace.cust02268@example.com,Grace,meta,2024-07-11,GB,subscription,True
CUST02269,george.cust02269@example.com,George,meta,2024-07-24,GB,one_time,True
CUST02270,liam.cust02270@example.com,Liam,meta,2024-07-11,GB,one_time,True
CUST02271,sophie.cust02271@example.com,Sophie,meta,2024-07-04,US,one_time,True
CUST02272,ethan.cust02272@example.com,Ethan,meta,2024-07-14,GB,subscription,False
CUST02273,sophie.cust02273@example.com,Sophie,meta,2024-07-18,GB,subscription,True
CUST02274,lucy.cust02274@example.com,Lucy,meta,2024-07-19,US,one_time,True
CUST02275,sam.cust02275@example.com,Sam,meta,2024-07-18,GB,one_time,True
CUST02276,hannah.cust02276@example.com,Hannah,meta,2024-07-11,GB,one_time,True
CUST02277,liam.cust02277@example.com,Liam,meta,2024-07-13,US,subscription,False
CUST02278,henry.cust02278@example.com,Henry,meta,2024-07-17,GB,one_time,True
CUST02279,emma.cust02279@example.com,Emma,meta,2024-07-13,GB,one_time,True
CUST02280,charlotte.cust02280@example.com,Charlotte,meta,2024-07-12,GB,one_time,True
CUST02281,lucas.cust02281@example.com,Lucas,meta,2024-07-14,US,one_time,True
CUST02282,alex.cust02282@example.com,Alex,meta,2024-07-24,NL,one_time,False
CUST02283,alex.cust02283@example.com,Alex,meta,2024-07-03,GB,one_time,True
CUST02284,sophie.cust02284@example.com,Sophie,meta,2024-07-27,NL,subscription,True
CUST02285,oliver.cust02285@example.com,Oliver,meta,2024-07-23,GB,one_time,True
CUST02286,sophie.cust02286@example.com,Sophie,meta,2024-07-01,US,subscription,True
CUST02287,isla.cust02287@example.com,Isla,meta,2024-07-19,US,one_time,True
CUST02288,amelia.cust02288@example.com,Amelia,meta,2024-07-26,GB,one_time,True
CUST02289,mason.cust02289@example.com,Mason,meta,2024-07-13,GB,one_time,True
CUST02290,henry.cust02290@example.com,Henry,meta,2024-07-22,US,subscription,True
CUST02291,ava.cust02291@example.com,Ava,meta,2024-07-11,GB,subscription,False
CUST02292,lily.cust02292@example.com,Lily,meta,2024-07-23,GB,one_time,False
CUST02293,mia.cust02293@example.com,Mia,meta,2024-07-30,US,subscription,True
CUST02294,chloe.cust02294@example.com,Chloe,meta,2024-07-23,AU,one_time,True
CUST02295,henry.cust02295@example.com,Henry,meta,2024-07-11,GB,one_time,True
CUST02296,jack.cust02296@example.com,Jack,meta,2024-07-12,GB,one_time,False
CUST02297,henry.cust02297@example.com,Henry,meta,2024-07-05,US,one_time,True
CUST02298,ethan.cust02298@example.com,Ethan,meta,2024-07-20,FR,one_time,True
CUST02299,harry.cust02299@example.com,Harry,meta,2024-07-17,AU,subscription,False
CUST02300,amelia.cust02300@example.com,Amelia,meta,2024-07-23,CA,one_time,True
CUST02301,lily.cust02301@example.com,Lily,meta,2024-07-19,AU,one_time,True
CUST02302,oliver.cust02302@example.com,Oliver,meta,2024-07-24,US,one_time,False
CUST02303,logan.cust02303@example.com,Logan,meta,2024-07-19,NL,one_time,True
CUST02304,ethan.cust02304@example.com,Ethan,meta,2024-07-10,DE,subscription,True
CUST02305,william.cust02305@example.com,William,meta,2024-07-18,US,one_time,True
CUST02306,lucy.cust02306@example.com,Lucy,meta,2024-07-11,GB,one_time,False
CUST02307,emma.cust02307@example.com,Emma,meta,2024-07-18,US,subscription,True
CUST02308,william.cust02308@example.com,William,google,2024-07-07,FR,one_time,True
CUST02309,george.cust02309@example.com,George,google,2024-07-26,US,one_time,True
CUST02310,henry.cust02310@example.com,Henry,google,2024-07-21,GB,one_time,True
CUST02311,chloe.cust02311@example.com,Chloe,google,2024-07-15,US,one_time,True
CUST02312,hannah.cust02312@example.com,Hannah,google,2024-07-06,FR,one_time,True
CUST02313,amelia.cust02313@example.com,Amelia,google,2024-07-13,US,one_time,True
CUST02314,grace.cust02314@example.com,Grace,google,2024-07-03,FR,one_time,True
CUST02315,chloe.cust02315@example.com,Chloe,google,2024-07-14,GB,subscription,False
CUST02316,lucas.cust02316@example.com,Lucas,google,2024-07-15,FR,subscription,True
CUST02317,ella.cust02317@example.com,Ella,google,2024-07-19,DE,subscription,False
CUST02318,sam.cust02318@example.com,Sam,google,2024-07-10,DE,subscription,True
CUST02319,hannah.cust02319@example.com,Hannah,google,2024-07-28,GB,one_time,True
CUST02320,charlotte.cust02320@example.com,Charlotte,google,2024-07-14,GB,one_time,False
CUST02321,mason.cust02321@example.com,Mason,google,2024-07-15,US,subscription,True
CUST02322,jack.cust02322@example.com,Jack,google,2024-07-14,FR,one_time,True
CUST02323,chloe.cust02323@example.com,Chloe,google,2024-07-29,GB,one_time,True
CUST02324,ella.cust02324@example.com,Ella,google,2024-07-27,GB,one_time,True
CUST02325,amelia.cust02325@example.com,Amelia,google,2024-07-22,GB,subscription,True
CUST02326,harry.cust02326@example.com,Harry,google,2024-07-28,GB,subscription,True
CUST02327,james.cust02327@example.com,James,google,2024-07-21,GB,one_time,True
CUST02328,mia.cust02328@example.com,Mia,google,2024-07-26,DE,subscription,False
CUST02329,olivia.cust02329@example.com,Olivia,google,2024-07-23,US,subscription,True
CUST02330,sam.cust02330@example.com,Sam,google,2024-07-02,US,one_time,True
CUST02331,mia.cust02331@example.com,Mia,google,2024-07-12,DE,one_time,True
CUST02332,logan.cust02332@example.com,Logan,google,2024-07-03,GB,one_time,True
CUST02333,lucas.cust02333@example.com,Lucas,google,2024-07-22,NL,subscription,True
CUST02334,oliver.cust02334@example.com,Oliver,google,2024-07-15,US,one_time,True
CUST02335,grace.cust02335@example.com,Grace,google,2024-07-28,GB,one_time,True
CUST02336,ethan.cust02336@example.com,Ethan,google,2024-07-02,AU,subscription,True
CUST02337,james.cust02337@example.com,James,google,2024-07-26,CA,subscription,True
CUST02338,james.cust02338@example.com,James,google,2024-07-04,US,subscription,True
CUST02339,grace.cust02339@example.com,Grace,google,2024-07-30,AU,subscription,True
CUST02340,james.cust02340@example.com,James,google,2024-07-15,GB,one_time,True
CUST02341,george.cust02341@example.com,George,google,2024-07-11,US,one_time,True
CUST02342,emma.cust02342@example.com,Emma,google,2024-07-12,GB,subscription,False
CUST02343,isla.cust02343@example.com,Isla,google,2024-07-21,US,subscription,False
CUST02344,isla.cust02344@example.com,Isla,google,2024-07-28,NL,one_time,True
CUST02345,chloe.cust02345@example.com,Chloe,google,2024-07-14,GB,one_time,True
CUST02346,grace.cust02346@example.com,Grace,google,2024-07-05,GB,one_time,True
CUST02347,amelia.cust02347@example.com,Amelia,google,2024-07-09,GB,subscription,True
CUST02348,lucy.cust02348@example.com,Lucy,google,2024-07-25,GB,one_time,True
CUST02349,noah.cust02349@example.com,Noah,google,2024-07-03,US,one_time,False
CUST02350,amelia.cust02350@example.com,Amelia,google,2024-07-17,FR,subscription,True
CUST02351,mia.cust02351@example.com,Mia,google,2024-07-24,DE,one_time,True
CUST02352,logan.cust02352@example.com,Logan,google,2024-07-28,DE,one_time,True
CUST02353,lily.cust02353@example.com,Lily,google,2024-07-08,US,subscription,True
CUST02354,sam.cust02354@example.com,Sam,google,2024-07-13,DE,one_time,True
CUST02355,lucas.cust02355@example.com,Lucas,google,2024-07-03,US,subscription,True
CUST02356,sophie.cust02356@example.com,Sophie,google,2024-07-25,US,subscription,True
CUST02357,alex.cust02357@example.com,Alex,google,2024-07-04,US,one_time,False
CUST02358,grace.cust02358@example.com,Grace,google,2024-07-12,AU,one_time,True
CUST02359,oliver.cust02359@example.com,Oliver,google,2024-07-10,GB,one_time,True
CUST02360,emma.cust02360@example.com,Emma,google,2024-07-21,DE,subscription,True
CUST02361,alex.cust02361@example.com,Alex,google,2024-07-20,GB,one_time,True
CUST02362,lucas.cust02362@example.com,Lucas,google,2024-07-21,GB,one_time,True
CUST02363,amelia.cust02363@example.com,Amelia,google,2024-07-08,GB,subscription,True
CUST02364,logan.cust02364@example.com,Logan,google,2024-07-24,CA,one_time,True
CUST02365,henry.cust02365@example.com,Henry,google,2024-07-15,AU,subscription,True
CUST02366,lily.cust02366@example.com,Lily,google,2024-07-09,GB,one_time,True
CUST02367,ella.cust02367@example.com,Ella,google,2024-07-15,US,one_time,True
CUST02368,mason.cust02368@example.com,Mason,google,2024-07-03,GB,one_time,True
CUST02369,oliver.cust02369@example.com,Oliver,google,2024-07-09,GB,one_time,False
CUST02370,amelia.cust02370@example.com,Amelia,google,2024-07-09,US,one_time,False
CUST02371,chloe.cust02371@example.com,Chloe,google,2024-07-04,US,subscription,False
CUST02372,oliver.cust02372@example.com,Oliver,google,2024-07-17,GB,subscription,True
CUST02373,mia.cust02373@example.com,Mia,google,2024-07-19,AU,subscription,False
CUST02374,ethan.cust02374@example.com,Ethan,google,2024-07-11,GB,one_time,False
CUST02375,lucy.cust02375@example.com,Lucy,google,2024-07-12,CA,one_time,True
CUST02376,ava.cust02376@example.com,Ava,google,2024-07-20,GB,subscription,True
CUST02377,isla.cust02377@example.com,Isla,google,2024-07-22,GB,one_time,True
CUST02378,amelia.cust02378@example.com,Amelia,google,2024-07-14,GB,subscription,True
CUST02379,jack.cust02379@example.com,Jack,google,2024-07-03,US,subscription,False
CUST02380,henry.cust02380@example.com,Henry,google,2024-07-02,CA,one_time,False
CUST02381,william.cust02381@example.com,William,google,2024-07-30,NL,subscription,True
CUST02382,lily.cust02382@example.com,Lily,google,2024-07-28,NL,one_time,False
CUST02383,ella.cust02383@example.com,Ella,google,2024-07-22,AU,subscription,False
CUST02384,liam.cust02384@example.com,Liam,google,2024-07-15,FR,one_time,False
CUST02385,sam.cust02385@example.com,Sam,google,2024-07-09,FR,subscription,True
CUST02386,jack.cust02386@example.com,Jack,google,2024-07-22,US,one_time,True
CUST02387,chloe.cust02387@example.com,Chloe,google,2024-07-16,US,subscription,True
CUST02388,charlotte.cust02388@example.com,Charlotte,google,2024-07-30,FR,one_time,True
CUST02389,chloe.cust02389@example.com,Chloe,google,2024-07-18,DE,one_time,True
CUST02390,olivia.cust02390@example.com,Olivia,google,2024-07-14,GB,one_time,False
CUST02391,noah.cust02391@example.com,Noah,google,2024-07-02,DE,subscription,True
CUST02392,lucas.cust02392@example.com,Lucas,google,2024-07-23,US,subscription,True
CUST02393,liam.cust02393@example.com,Liam,google,2024-07-17,GB,one_time,True
CUST02394,ella.cust02394@example.com,Ella,google,2024-07-17,CA,subscription,False
CUST02395,lucas.cust02395@example.com,Lucas,google,2024-07-03,GB,subscription,False
CUST02396,lily.cust02396@example.com,Lily,google,2024-07-15,US,subscription,True
CUST02397,hannah.cust02397@example.com,Hannah,google,2024-07-11,FR,one_time,False
CUST02398,charlotte.cust02398@example.com,Charlotte,google,2024-07-13,FR,subscription,True
CUST02399,george.cust02399@example.com,George,google,2024-07-14,DE,subscription,True
CUST02400,isla.cust02400@example.com,Isla,google,2024-07-02,GB,one_time,True
CUST02401,lucy.cust02401@example.com,Lucy,google,2024-07-10,GB,one_time,True
CUST02402,william.cust02402@example.com,William,google,2024-07-27,GB,subscription,True
CUST02403,sophie.cust02403@example.com,Sophie,tiktok,2024-07-18,NL,subscription,True
CUST02404,oliver.cust02404@example.com,Oliver,tiktok,2024-07-03,GB,one_time,False
CUST02405,chloe.cust02405@example.com,Chloe,tiktok,2024-07-09,GB,one_time,True
CUST02406,mason.cust02406@example.com,Mason,tiktok,2024-07-15,GB,subscription,False
CUST02407,lucas.cust02407@example.com,Lucas,tiktok,2024-07-16,US,one_time,True
CUST02408,grace.cust02408@example.com,Grace,tiktok,2024-07-10,US,one_time,True
CUST02409,sophie.cust02409@example.com,Sophie,tiktok,2024-07-30,US,one_time,True
CUST02410,olivia.cust02410@example.com,Olivia,tiktok,2024-07-24,FR,one_time,True
CUST02411,harry.cust02411@example.com,Harry,tiktok,2024-07-10,NL,subscription,True
CUST02412,george.cust02412@example.com,George,tiktok,2024-07-15,AU,one_time,True
CUST02413,sam.cust02413@example.com,Sam,tiktok,2024-07-26,FR,subscription,True
CUST02414,sophie.cust02414@example.com,Sophie,tiktok,2024-07-24,GB,one_time,True
CUST02415,lucas.cust02415@example.com,Lucas,tiktok,2024-07-30,GB,one_time,False
CUST02416,lily.cust02416@example.com,Lily,tiktok,2024-07-18,US,one_time,True
CUST02417,jack.cust02417@example.com,Jack,tiktok,2024-07-05,AU,one_time,True
CUST02418,lily.cust02418@example.com,Lily,tiktok,2024-07-15,DE,subscription,True
CUST02419,logan.cust02419@example.com,Logan,tiktok,2024-07-10,US,subscription,True
CUST02420,emma.cust02420@example.com,Emma,tiktok,2024-07-15,GB,one_time,True
CUST02421,george.cust02421@example.com,George,tiktok,2024-07-08,GB,one_time,True
CUST02422,harry.cust02422@example.com,Harry,tiktok,2024-07-19,GB,one_time,True
CUST02423,harry.cust02423@example.com,Harry,tiktok,2024-07-08,GB,subscription,False
CUST02424,liam.cust02424@example.com,Liam,tiktok,2024-07-26,GB,subscription,True
CUST02425,logan.cust02425@example.com,Logan,tiktok,2024-07-09,FR,one_time,False
CUST02426,oliver.cust02426@example.com,Oliver,tiktok,2024-07-20,US,one_time,False
CUST02427,ethan.cust02427@example.com,Ethan,tiktok,2024-07-06,US,one_time,True
CUST02428,mason.cust02428@example.com,Mason,tiktok,2024-07-27,DE,one_time,True
CUST02429,lucy.cust02429@example.com,Lucy,tiktok,2024-07-10,US,one_time,True
CUST02430,mia.cust02430@example.com,Mia,tiktok,2024-07-23,GB,subscription,True
CUST02431,harry.cust02431@example.com,Harry,tiktok,2024-07-23,US,subscription,True
CUST02432,liam.cust02432@example.com,Liam,tiktok,2024-07-05,DE,one_time,False
CUST02433,lucas.cust02433@example.com,Lucas,tiktok,2024-07-19,DE,one_time,True
CUST02434,zoe.cust02434@example.com,Zoe,tiktok,2024-07-19,GB,one_time,True
CUST02435,lily.cust02435@example.com,Lily,tiktok,2024-07-23,US,one_time,True
CUST02436,mia.cust02436@example.com,Mia,tiktok,2024-07-30,GB,one_time,False
CUST02437,emma.cust02437@example.com,Emma,tiktok,2024-07-14,GB,one_time,False
CUST02438,chloe.cust02438@example.com,Chloe,tiktok,2024-07-29,US,one_time,True
CUST02439,george.cust02439@example.com,George,tiktok,2024-07-11,DE,one_time,False
CUST02440,william.cust02440@example.com,William,tiktok,2024-07-22,FR,one_time,False
CUST02441,emma.cust02441@example.com,Emma,tiktok,2024-07-03,US,one_time,False
CUST02442,jack.cust02442@example.com,Jack,tiktok,2024-07-06,GB,one_time,True
CUST02443,charlotte.cust02443@example.com,Charlotte,tiktok,2024-07-12,AU,one_time,True
CUST02444,william.cust02444@example.com,William,tiktok,2024-07-25,GB,one_time,True
CUST02445,william.cust02445@example.com,William,tiktok,2024-07-10,NL,one_time,True
CUST02446,liam.cust02446@example.com,Liam,tiktok,2024-07-27,US,one_time,True
CUST02447,harry.cust02447@example.com,Harry,tiktok,2024-07-11,GB,one_time,False
CUST02448,william.cust02448@example.com,William,tiktok,2024-07-23,GB,one_time,True
CUST02449,george.cust02449@example.com,George,tiktok,2024-07-09,US,subscription,True
CUST02450,chloe.cust02450@example.com,Chloe,tiktok,2024-07-20,GB,one_time,False
CUST02451,hannah.cust02451@example.com,Hannah,tiktok,2024-07-01,US,one_time,False
CUST02452,emma.cust02452@example.com,Emma,tiktok,2024-07-09,GB,one_time,True
CUST02453,sam.cust02453@example.com,Sam,tiktok,2024-07-15,GB,one_time,True
CUST02454,olivia.cust02454@example.com,Olivia,tiktok,2024-07-21,DE,one_time,False
CUST02455,mia.cust02455@example.com,Mia,tiktok,2024-07-15,FR,one_time,False
CUST02456,logan.cust02456@example.com,Logan,organic,2024-07-17,GB,subscription,True
CUST02457,james.cust02457@example.com,James,organic,2024-07-12,GB,subscription,True
CUST02458,mason.cust02458@example.com,Mason,organic,2024-07-16,GB,one_time,False
CUST02459,grace.cust02459@example.com,Grace,organic,2024-07-28,US,subscription,True
CUST02460,noah.cust02460@example.com,Noah,organic,2024-07-16,GB,subscription,True
CUST02461,liam.cust02461@example.com,Liam,organic,2024-07-17,US,one_time,True
CUST02462,chloe.cust02462@example.com,Chloe,organic,2024-07-14,GB,subscription,True
CUST02463,emma.cust02463@example.com,Emma,organic,2024-07-30,AU,one_time,True
CUST02464,james.cust02464@example.com,James,organic,2024-07-03,GB,subscription,False
CUST02465,oliver.cust02465@example.com,Oliver,organic,2024-07-10,DE,subscription,True
CUST02466,logan.cust02466@example.com,Logan,organic,2024-07-13,GB,one_time,True
CUST02467,lily.cust02467@example.com,Lily,organic,2024-07-23,US,subscription,True
CUST02468,james.cust02468@example.com,James,organic,2024-07-15,US,subscription,True
CUST02469,ella.cust02469@example.com,Ella,organic,2024-07-20,GB,one_time,True
CUST02470,ava.cust02470@example.com,Ava,organic,2024-07-27,GB,one_time,True
CUST02471,henry.cust02471@example.com,Henry,organic,2024-07-24,CA,subscription,True
CUST02472,chloe.cust02472@example.com,Chloe,organic,2024-07-16,US,one_time,False
CUST02473,isla.cust02473@example.com,Isla,organic,2024-07-20,GB,subscription,True
CUST02474,liam.cust02474@example.com,Liam,organic,2024-07-16,GB,subscription,False
CUST02475,mia.cust02475@example.com,Mia,organic,2024-07-06,GB,one_time,False
CUST02476,lily.cust02476@example.com,Lily,organic,2024-07-05,US,subscription,True
CUST02477,james.cust02477@example.com,James,organic,2024-07-07,DE,subscription,True
CUST02478,james.cust02478@example.com,James,organic,2024-07-07,DE,one_time,True
CUST02479,mason.cust02479@example.com,Mason,organic,2024-07-01,DE,one_time,True
CUST02480,olivia.cust02480@example.com,Olivia,organic,2024-07-25,US,subscription,True
CUST02481,chloe.cust02481@example.com,Chloe,organic,2024-07-11,US,one_time,False
CUST02482,lucy.cust02482@example.com,Lucy,organic,2024-07-20,GB,subscription,True
CUST02483,henry.cust02483@example.com,Henry,organic,2024-07-01,GB,subscription,True
CUST02484,james.cust02484@example.com,James,organic,2024-07-11,US,subscription,False
CUST02485,amelia.cust02485@example.com,Amelia,organic,2024-07-05,GB,one_time,True
CUST02486,isla.cust02486@example.com,Isla,organic,2024-07-02,FR,one_time,True
CUST02487,hannah.cust02487@example.com,Hannah,organic,2024-07-08,US,subscription,False
CUST02488,william.cust02488@example.com,William,organic,2024-07-21,AU,subscription,True
CUST02489,sophie.cust02489@example.com,Sophie,organic,2024-07-19,US,subscription,True
CUST02490,james.cust02490@example.com,James,organic,2024-07-29,GB,subscription,True
CUST02491,noah.cust02491@example.com,Noah,organic,2024-07-07,AU,one_time,True
CUST02492,logan.cust02492@example.com,Logan,organic,2024-07-09,NL,subscription,True
CUST02493,isla.cust02493@example.com,Isla,organic,2024-07-19,GB,one_time,True
CUST02494,grace.cust02494@example.com,Grace,organic,2024-07-14,US,one_time,True
CUST02495,oliver.cust02495@example.com,Oliver,organic,2024-07-18,DE,subscription,True
CUST02496,lucy.cust02496@example.com,Lucy,organic,2024-07-12,US,subscription,False
CUST02497,olivia.cust02497@example.com,Olivia,organic,2024-07-08,NL,subscription,True
CUST02498,alex.cust02498@example.com,Alex,organic,2024-07-30,GB,subscription,True
CUST02499,chloe.cust02499@example.com,Chloe,organic,2024-07-17,GB,subscription,True
CUST02500,lily.cust02500@example.com,Lily,organic,2024-07-06,DE,subscription,True
CUST02501,lucy.cust02501@example.com,Lucy,organic,2024-07-29,FR,subscription,True
CUST02502,charlotte.cust02502@example.com,Charlotte,organic,2024-07-06,FR,subscription,True
CUST02503,emma.cust02503@example.com,Emma,organic,2024-07-19,GB,subscription,False
CUST02504,mia.cust02504@example.com,Mia,organic,2024-07-24,US,one_time,True
CUST02505,jack.cust02505@example.com,Jack,organic,2024-07-20,GB,subscription,True
CUST02506,jack.cust02506@example.com,Jack,organic,2024-07-23,GB,one_time,True
CUST02507,liam.cust02507@example.com,Liam,organic,2024-07-06,US,one_time,True
